dataname;model;n_neighs;points;1-NN;T;C;dimensions;status;restricted;artificial_connected;time
four.moons;mvu;5;2000;0.017;0.9805;0.9939;2;Inaccurate/Unbounded;1;True;901.138259
four.moons;mvu;6;2000;0.009;0.9821;0.994;2;Unbounded;1;True;945.232522
four.moons;mvu;7;2000;0.002;0.9828;0.9935;2;Unbounded;1;True;1095.631839
four.moons;mvu;8;2000;0.013;0.9761;0.9906;2;Unbounded;None;True;1119.771839
four.moons;mvu;9;2000;0.0035;0.9754;0.9902;2;Unbounded;3;True;1049.243386
four.moons;mvu;10;2000;0.0005;0.9804;0.9904;2;Unbounded;3;True;1058.332695
four.moons;mvu;11;2000;0.0005;0.978;0.9905;2;Unbounded;3;True;1121.816043
four.moons;mvu;12;2000;0.0005;0.9786;0.9904;2;Unbounded;3;True;1315.985779
four.moons;mvu;13;2000;0.0;0.9784;0.9904;2;Unbounded;3;True;1256.636657
four.moons;mvu;14;2000;0.0005;0.9784;0.9902;2;Unbounded;3;True;1394.197762
four.moons;mvu;15;2000;0.0015;0.9776;0.9895;2;Unbounded;3;True;1504.335499
four.moons;mvu.eng;5;2000;0.1755;0.933;0.9956;2;Solved;3;None;1451.785634
four.moons;mvu.eng;6;2000;0.188;0.9311;0.995;2;Solved;3;None;1547.026552
four.moons;mvu.eng;7;2000;0.1965;0.9303;0.9946;2;Solved;3;None;1425.34344
four.moons;mvu.eng;8;2000;0.1965;0.9306;0.9943;2;Solved;3;None;1006.867737
four.moons;mvu.eng;9;2000;0.1965;0.931;0.994;2;Solved;3;None;1110.907715
four.moons;mvu.eng;10;2000;0.1965;0.9311;0.9938;2;Solved;3;None;1216.126757
four.moons;mvu.eng;11;2000;0.1965;0.9313;0.9936;2;Solved;3;None;1235.420844
four.moons;mvu.eng;12;2000;0.1965;0.9318;0.9934;2;Solved;3;None;1178.573743
four.moons;mvu.eng;13;2000;0.1965;0.9324;0.9932;2;Solved;3;None;1210.497258
four.moons;mvu.eng;14;2000;0.1965;0.9325;0.993;2;Solved;3;None;1353.665758
four.moons;mvu.eng;15;2000;0.1965;0.9327;0.9929;2;Solved;3;None;1187.627548
four.moons;tsne;5;2000;0.5115;0.4937;0.4968;2;None;None;None;20.841046
four.moons;tsne;6;2000;0.5115;0.4944;0.4965;2;None;None;None;18.797024
four.moons;tsne;7;2000;0.5115;0.4945;0.4963;2;None;None;None;18.39279
four.moons;tsne;8;2000;0.5115;0.4956;0.4974;2;None;None;None;18.129517
four.moons;tsne;9;2000;0.5115;0.4972;0.4979;2;None;None;None;19.150754
four.moons;tsne;10;2000;0.5115;0.4972;0.499;2;None;None;None;19.144555
four.moons;tsne;11;2000;0.5115;0.4976;0.4999;2;None;None;None;18.122143
four.moons;tsne;12;2000;0.5115;0.4994;0.5004;2;None;None;None;21.221971
four.moons;tsne;13;2000;0.5115;0.5005;0.4994;2;None;None;None;21.904719
four.moons;tsne;14;2000;0.5115;0.5008;0.4992;2;None;None;None;21.924545
four.moons;tsne;15;2000;0.5115;0.5011;0.5;2;None;None;None;16.715977
mnist;pca;5;20000;0.04415;0.9993;0.9997;20;None;386;None;1593.637257
mnist;pca;6;20000;0.04415;0.9992;0.9997;20;None;386;None;1531.852965
mnist;pca;7;20000;0.04415;0.9992;0.9996;20;None;386;None;1510.178507
